order_id,full_name,city,brand_name,STATE,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep
55,Chanel May,Garden City,Electra,NY,2016-02-04,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
55,Chanel May,Garden City,Electra,NY,2016-02-04,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
56,Nathaniel Davidson,Rome,Electra,NY,2016-02-04,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
57,Dalia Carson,Rochester,Electra,NY,2016-02-04,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
57,Dalia Carson,Rochester,Electra,NY,2016-02-04,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
57,Dalia Carson,Rochester,Pure Cycles,NY,2016-02-04,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
58,Tiana Henderson,Franklin Square,Electra,NY,2016-02-05,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
58,Tiana Henderson,Franklin Square,Electra,NY,2016-02-05,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
58,Tiana Henderson,Franklin Square,Pure Cycles,NY,2016-02-05,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
59,Rodney Odom,Richmond Hill,Electra,NY,2016-02-05,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
59,Rodney Odom,Richmond Hill,Pure Cycles,NY,2016-02-05,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
59,Rodney Odom,Richmond Hill,Ritchey,NY,2016-02-05,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
60,Joesph Delacruz,Atwater,Electra,CA,2016-02-06,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano
60,Joesph Delacruz,Atwater,Electra,CA,2016-02-06,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
60,Joesph Delacruz,Atwater,Electra,CA,2016-02-06,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
60,Joesph Delacruz,Atwater,Trek,CA,2016-02-06,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
61,Mark Garrett,Monroe,Electra,NY,2016-02-06,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
61,Mark Garrett,Monroe,Electra,NY,2016-02-06,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
61,Mark Garrett,Monroe,Heller,NY,2016-02-06,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
62,Denis Logan,Ridgecrest,Electra,CA,2016-02-07,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
62,Denis Logan,Ridgecrest,Electra,CA,2016-02-07,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
62,Denis Logan,Ridgecrest,Trek,CA,2016-02-07,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
63,Dann Huff,Huntington Station,Electra,NY,2016-02-07,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
63,Dann Huff,Huntington Station,Pure Cycles,NY,2016-02-07,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
63,Dann Huff,Huntington Station,Surly,NY,2016-02-07,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
64,Corine Stuart,Clifton Park,Electra,NY,2016-02-07,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
64,Corine Stuart,Clifton Park,Electra,NY,2016-02-07,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
64,Corine Stuart,Clifton Park,Electra,NY,2016-02-07,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
64,Corine Stuart,Clifton Park,Electra,NY,2016-02-07,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
65,Serafina Clemons,Shirley,Electra,NY,2016-02-08,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
66,Susannah Fields,Far Rockaway,Electra,NY,2016-02-09,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
66,Susannah Fields,Far Rockaway,Electra,NY,2016-02-09,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
66,Susannah Fields,Far Rockaway,Ritchey,NY,2016-02-09,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
67,Lazaro Moran,Sugar Land,Electra,TX,2016-02-09,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,Electra,TX,2016-02-09,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,Electra,TX,2016-02-09,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,Heller,TX,2016-02-09,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,Pure Cycles,TX,2016-02-09,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
68,Kristen Alvarez,Bronx,Electra,NY,2016-02-10,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
68,Kristen Alvarez,Bronx,Pure Cycles,NY,2016-02-10,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
69,Ophelia Decker,New Windsor,Electra,NY,2016-02-10,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
69,Ophelia Decker,New Windsor,Heller,NY,2016-02-10,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
69,Ophelia Decker,New Windsor,Surly,NY,2016-02-10,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
70,Cleotilde Booth,Sugar Land,Electra,TX,2016-02-11,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
70,Cleotilde Booth,Sugar Land,Pure Cycles,TX,2016-02-11,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
70,Cleotilde Booth,Sugar Land,Surly,TX,2016-02-11,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
71,Cathey Lamb,Bayside,Electra,NY,2016-02-11,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
71,Cathey Lamb,Bayside,Electra,NY,2016-02-11,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
71,Cathey Lamb,Bayside,Pure Cycles,NY,2016-02-11,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
72,Cesar Wilkins,San Diego,Electra,CA,2016-02-12,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
72,Cesar Wilkins,San Diego,Electra,CA,2016-02-12,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
72,Cesar Wilkins,San Diego,Pure Cycles,CA,2016-02-12,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
73,Gabriel Wagner,Ballston Spa,Electra,NY,2016-02-12,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,Electra,NY,2016-02-12,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,Electra,NY,2016-02-12,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,Electra,NY,2016-02-12,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,Surly,NY,2016-02-12,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
74,Mariela Huffman,Garden City,Electra,NY,2016-02-13,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
74,Mariela Huffman,Garden City,Surly,NY,2016-02-13,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
75,Euna Lopez,Carmel,Electra,NY,2016-02-14,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
75,Euna Lopez,Carmel,Surly,NY,2016-02-14,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
75,Euna Lopez,Carmel,Trek,NY,2016-02-14,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
76,Genoveva Baldwin,Port Washington,Electra,NY,2016-02-16,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
76,Genoveva Baldwin,Port Washington,Heller,NY,2016-02-16,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
76,Genoveva Baldwin,Port Washington,Surly,NY,2016-02-16,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
77,Rochelle Ward,Glendora,Electra,CA,2016-02-16,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
77,Rochelle Ward,Glendora,Electra,CA,2016-02-16,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
77,Rochelle Ward,Glendora,Electra,CA,2016-02-16,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
77,Rochelle Ward,Glendora,Electra,CA,2016-02-16,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
78,Trinidad Chapman,Ronkonkoma,Electra,NY,2016-02-16,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
78,Trinidad Chapman,Ronkonkoma,Pure Cycles,NY,2016-02-16,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
78,Trinidad Chapman,Ronkonkoma,Pure Cycles,NY,2016-02-16,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
78,Trinidad Chapman,Ronkonkoma,Pure Cycles,NY,2016-02-16,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
79,Ellena Clements,Santa Monica,Electra,CA,2016-02-17,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano
79,Ellena Clements,Santa Monica,Pure Cycles,CA,2016-02-17,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
79,Ellena Clements,Santa Monica,Surly,CA,2016-02-17,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
79,Ellena Clements,Santa Monica,Trek,CA,2016-02-17,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano
80,Jeannie Wilcox,Franklin Square,Electra,NY,2016-02-17,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
80,Jeannie Wilcox,Franklin Square,Electra,NY,2016-02-17,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
80,Jeannie Wilcox,Franklin Square,Pure Cycles,NY,2016-02-17,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
81,Max Charles,Glen Cove,Electra,NY,2016-02-17,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
81,Max Charles,Glen Cove,Electra,NY,2016-02-17,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
81,Max Charles,Glen Cove,Surly,NY,2016-02-17,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
82,Bronwyn Vargas,New Windsor,Electra,NY,2016-02-18,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
82,Bronwyn Vargas,New Windsor,Surly,NY,2016-02-18,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
83,Gertrude Terry,Upland,Electra,CA,2016-02-19,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
83,Gertrude Terry,Upland,Surly,CA,2016-02-19,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
84,Christia Wilkins,Woodside,Electra,NY,2016-02-20,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
84,Christia Wilkins,Woodside,Electra,NY,2016-02-20,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
85,Aaron Knapp,Yonkers,Pure Cycles,NY,2016-02-20,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
85,Aaron Knapp,Yonkers,Trek,NY,2016-02-20,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,Electra,NY,2016-02-21,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,Electra,NY,2016-02-21,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,Electra,NY,2016-02-21,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,Trek,NY,2016-02-21,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel
87,Rosa Kinney,Brooklyn,Electra,NY,2016-02-21,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
87,Rosa Kinney,Brooklyn,Electra,NY,2016-02-21,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
88,Rodolfo Buck,Shirley,Surly,NY,2016-02-21,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
88,Rodolfo Buck,Shirley,Trek,NY,2016-02-21,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
88,Rodolfo Buck,Shirley,Trek,NY,2016-02-21,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
89,Calandra Stanton,Lake Jackson,Heller,TX,2016-02-21,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas
89,Calandra Stanton,Lake Jackson,Surly,TX,2016-02-21,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas
90,Romaine Haley,Ithaca,Surly,NY,2016-02-23,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
90,Romaine Haley,Ithaca,Surly,NY,2016-02-23,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
91,Catrice Hicks,San Pablo,Electra,CA,2016-02-25,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
91,Catrice Hicks,San Pablo,Electra,CA,2016-02-25,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
91,Catrice Hicks,San Pablo,Electra,CA,2016-02-25,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
91,Catrice Hicks,San Pablo,Surly,CA,2016-02-25,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland
92,Kimberli Cline,Centereach,Trek,NY,2016-02-25,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
93,Cindie Franklin,Lawndale,Electra,CA,2016-02-26,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,Electra,CA,2016-02-26,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,Pure Cycles,CA,2016-02-26,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,Ritchey,CA,2016-02-26,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,Surly,CA,2016-02-26,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano
94,Thurman Ellis,Pleasanton,Electra,CA,2016-02-27,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
94,Thurman Ellis,Pleasanton,Electra,CA,2016-02-27,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
94,Thurman Ellis,Pleasanton,Surly,CA,2016-02-27,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland
94,Thurman Ellis,Pleasanton,Trek,CA,2016-02-27,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
95,Casey Gill,Port Washington,Electra,NY,2016-02-27,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
95,Casey Gill,Port Washington,Pure Cycles,NY,2016-02-27,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
95,Casey Gill,Port Washington,Surly,NY,2016-02-27,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
95,Casey Gill,Port Washington,Trek,NY,2016-02-27,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
96,Keitha Black,Lindenhurst,Electra,NY,2016-02-27,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
96,Keitha Black,Lindenhurst,Electra,NY,2016-02-27,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,Electra,NY,2016-02-28,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,Pure Cycles,NY,2016-02-28,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,Ritchey,NY,2016-02-28,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,Surly,NY,2016-02-28,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
98,Leticia Snyder,Pittsford,Electra,NY,2016-02-28,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
98,Leticia Snyder,Pittsford,Electra,NY,2016-02-28,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
98,Leticia Snyder,Pittsford,Pure Cycles,NY,2016-02-28,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
98,Leticia Snyder,Pittsford,Ritchey,NY,2016-02-28,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
99,Rikki Morrow,Fort Worth,Electra,TX,2016-02-29,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,Electra,TX,2016-02-29,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,Electra,TX,2016-02-29,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,Electra,TX,2016-02-29,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,Trek,TX,2016-02-29,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
100,Luke Kramer,Bethpage,Electra,NY,2016-03-01,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,Electra,NY,2016-03-01,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,Electra,NY,2016-03-01,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,Surly,NY,2016-03-01,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,Trek,NY,2016-03-01,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
101,Katheleen Marks,Longview,Electra,TX,2016-03-01,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
102,Trisha Johnson,Lancaster,Electra,NY,2016-03-02,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
102,Trisha Johnson,Lancaster,Electra,NY,2016-03-02,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
103,Brigida Larson,Canyon Country,Electra,CA,2016-03-03,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,Pure Cycles,CA,2016-03-03,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,Pure Cycles,CA,2016-03-03,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,Surly,CA,2016-03-03,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,Trek,CA,2016-03-03,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Mireya Copeland
104,Latasha Hays,Buffalo,Electra,NY,2016-03-03,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
104,Latasha Hays,Buffalo,Pure Cycles,NY,2016-03-03,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
105,Vikki Erickson,Kingston,Surly,NY,2016-03-03,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
105,Vikki Erickson,Kingston,Surly,NY,2016-03-03,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
105,Vikki Erickson,Kingston,Trek,NY,2016-03-03,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel
106,Valery Saunders,Victoria,Electra,TX,2016-03-04,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
106,Valery Saunders,Victoria,Pure Cycles,TX,2016-03-04,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
107,Kiara Deleon,Anaheim,Electra,CA,2016-03-06,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
107,Kiara Deleon,Anaheim,Pure Cycles,CA,2016-03-06,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
